mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.402599048614502,0.8819854437718768,0.09899663925170898,0.06388864167328749,0.1,50,"{'learning_rate': 0.1, 'n_estimators': 50}",0.8545454545454545,0.9454545454545454,0.9090909090909091,0.8703703703703703,0.9629629629629629,0.9084848484848485,0.04170650409964409,2
1.9439997673034668,0.5922995134108481,0.21300249099731444,0.1462440528397014,0.1,100,"{'learning_rate': 0.1, 'n_estimators': 100}",0.8545454545454545,0.9272727272727272,0.9090909090909091,0.8703703703703703,0.9629629629629629,0.9048484848484849,0.03903145555550192,3
3.3414881229400635,1.2503265240927568,0.6644041061401367,0.9449987448519765,0.1,200,"{'learning_rate': 0.1, 'n_estimators': 200}",0.8545454545454545,0.8545454545454545,0.9090909090909091,0.8703703703703703,0.9629629629629629,0.8903030303030303,0.041441451672456116,6
1.3224000930786133,0.3161192756511103,0.0886007308959961,0.03585202153961183,0.05,50,"{'learning_rate': 0.05, 'n_estimators': 50}",0.8545454545454545,0.8727272727272727,0.9090909090909091,0.8703703703703703,0.9259259259259259,0.8865319865319865,0.026592080161972065,7
1.3027998447418212,0.21657328925056257,0.11020121574401856,0.03241836318370151,0.05,100,"{'learning_rate': 0.05, 'n_estimators': 100}",0.8545454545454545,0.9272727272727272,0.9090909090909091,0.8703703703703703,0.9629629629629629,0.9048484848484849,0.03903145555550192,3
2.3209964752197267,0.236937621168108,0.264405345916748,0.10341357393965768,0.05,200,"{'learning_rate': 0.05, 'n_estimators': 200}",0.8545454545454545,0.9272727272727272,0.9090909090909091,0.8888888888888888,0.9629629629629629,0.9085521885521886,0.03637211523546315,1
0.5354009151458741,0.06160749447357075,0.042198467254638675,0.005978964219105445,0.01,50,"{'learning_rate': 0.01, 'n_estimators': 50}",0.8363636363636363,0.8727272727272727,0.8909090909090909,0.9444444444444444,0.9444444444444444,0.8977777777777778,0.041957023211322254,5
1.1754000663757325,0.25573758037930033,0.09660048484802246,0.018425419209175203,0.01,100,"{'learning_rate': 0.01, 'n_estimators': 100}",0.8363636363636363,0.8727272727272727,0.8909090909090909,0.8703703703703703,0.9259259259259259,0.8792592592592591,0.029241101253488232,9
2.157799005508423,0.2827410707173781,0.1712021827697754,0.018303626588706913,0.01,200,"{'learning_rate': 0.01, 'n_estimators': 200}",0.8545454545454545,0.8727272727272727,0.8909090909090909,0.8703703703703703,0.9259259259259259,0.8828956228956228,0.024412423025717885,8
